Maze:
##########################
#                        #
#                        #
#                        #
#                        #
#                        #
#     ##############     #
#     #            #     #
#     #            #     #
#     #           S#     #
#     #            #     #
#     #            #     #
#     #     B      #     #
#     #      A     #     #
#     #            #     #
#     #            #     #
#     #            #     #
#     #            #     #
#     #            #     #
#     ##############     #
#                        #
#                        #
#                        #
#                        #
#                        #
##########################
[[12.  3.]
 [ 7.  7.]
 [ 6.  6.]
 [11.  4.]
 [ 8.  8.]
 [ 7.  6.]
 [10.  4.]
 [ 9.  8.]
 [ 7.  5.]
 [ 9.  5.]
 [ 9.  9.]
 [ 8.  4.]
 [ 9.  6.]
 [10.  8.]
 [ 9.  5.]
 [ 8.  7.]
 [ 9.  8.]
 [10.  6.]
 [ 8.  6.]
 [ 8.  9.]
 [11.  7.]
 [ 7.  6.]
 [ 8.  8.]
 [12.  8.]
 [ 7.  7.]
 [ 8.  9.]
 [12.  9.]
 [ 8.  6.]
 [ 7.  9.]
 [12.  8.]
 [ 8.  7.]
 [ 8.  9.]
 [12.  7.]]
