trial_id,mode,case_type,seq_len_T,xy_json,cell_json
sim1_1000,intermediate_case2,2,15,"[[13, 13], [13, 4], [15, 6], [12, 12], [13, 4], [15, 7], [12, 12], [14, 10], [15, 7], [11, 13], [14, 10], [16, 8], [11, 13], [14, 10], [16, 8], [11, 12], [14, 10], [15, 9], [11, 12], [13, 10], [15, 9], [11, 11], [13, 10], [16, 10], [11, 11], [14, 10], [16, 10], [12, 11], [14, 10], [16, 9], [12, 11], [14, 10], [16, 9], [13, 12], [14, 10], [15, 9], [13, 12], [14, 10], [15, 9], [14, 12], [14, 10], [16, 10], [14, 12], [15, 11], [16, 10]]","[300, 84, 134, 275, 84, 158, 275, 229, 158, 298, 229, 183, 298, 229, 183, 274, 229, 206, 274, 228, 206, 250, 228, 231, 250, 229, 231, 251, 229, 207, 251, 229, 207, 276, 229, 206, 276, 229, 206, 277, 229, 231, 277, 254, 231]"
sim1_2001,intermediate_case2,2,15,"[[11, 19], [13, 1], [13, 13], [11, 19], [12, 2], [12, 12], [12, 7], [12, 2], [12, 12], [12, 7], [13, 1], [13, 13], [13, 7], [13, 1], [13, 13], [13, 7], [14, 1], [13, 14], [14, 8], [14, 1], [13, 14], [14, 8], [13, 2], [13, 15], [13, 8], [13, 2], [13, 15], [13, 8], [13, 3], [13, 16], [13, 10], [13, 3], [13, 16], [13, 10], [14, 2], [14, 17], [14, 10], [14, 2], [14, 17], [14, 10], [13, 3], [14, 16], [14, 10], [13, 3], [14, 16]]","[442, 12, 300, 442, 35, 275, 155, 35, 275, 155, 12, 300, 156, 12, 300, 156, 13, 324, 181, 13, 324, 181, 36, 348, 180, 36, 348, 180, 60, 372, 228, 60, 372, 228, 37, 397, 229, 37, 397, 229, 60, 373, 229, 60, 373]"
sim1_2002,intermediate_case2,2,15,"[[13, 13], [12, 17], [7, 11], [12, 13], [12, 17], [8, 12], [12, 13], [10, 12], [8, 12], [13, 12], [10, 12], [7, 13], [13, 12], [10, 12], [7, 13], [14, 13], [10, 12], [8, 13], [14, 13], [11, 13], [8, 13], [15, 13], [11, 13], [7, 14], [15, 13], [11, 14], [7, 14], [14, 12], [11, 14], [7, 13], [14, 12], [10, 12], [7, 13], [14, 11], [10, 12], [6, 14], [14, 11], [10, 12], [6, 14], [13, 11], [10, 12], [5, 13], [13, 11], [9, 12], [5, 13]]","[300, 395, 246, 299, 395, 271, 299, 273, 271, 276, 273, 294, 276, 273, 294, 301, 273, 295, 301, 298, 295, 302, 298, 318, 302, 322, 318, 277, 322, 294, 277, 273, 294, 253, 273, 317, 253, 273, 317, 252, 273, 292, 252, 272, 292]"
sim1_2003,intermediate_case2,2,15,"[[5, 18], [13, 13], [6, 8], [6, 19], [14, 13], [6, 8], [6, 19], [14, 13], [10, 16], [6, 18], [15, 13], [10, 16], [6, 18], [15, 13], [10, 16], [7, 17], [15, 14], [10, 16], [7, 17], [15, 14], [11, 16], [8, 16], [16, 13], [11, 16], [8, 16], [16, 13], [12, 14], [8, 17], [15, 14], [12, 14], [8, 17], [15, 14], [12, 16], [9, 16], [14, 14], [12, 16], [9, 16], [14, 14], [12, 15], [8, 17], [13, 13], [12, 15], [8, 17], [13, 13], [10, 15]]","[412, 300, 173, 437, 301, 173, 437, 301, 369, 413, 302, 369, 413, 302, 369, 390, 326, 369, 390, 326, 370, 367, 303, 370, 367, 303, 323, 391, 326, 323, 391, 326, 371, 368, 325, 371, 368, 325, 347, 391, 300, 347, 391, 300, 345]"
sim1_2004,intermediate_case2,2,15,"[[1, 17], [6, 15], [7, 7], [2, 18], [5, 15], [7, 7], [2, 18], [5, 15], [4, 16], [2, 18], [5, 16], [4, 16], [2, 18], [5, 16], [4, 17], [3, 17], [4, 16], [4, 17], [3, 17], [4, 16], [4, 16], [3, 16], [4, 17], [4, 16], [3, 16], [4, 17], [4, 16], [2, 15], [3, 18], [4, 16], [2, 15], [3, 18], [2, 16], [3, 15], [4, 18], [2, 16], [3, 15], [4, 18], [4, 16], [3, 14], [4, 18], [4, 16], [3, 14], [4, 18], [4, 16]]","[384, 341, 150, 409, 340, 150, 409, 340, 363, 409, 364, 363, 409, 364, 387, 386, 363, 387, 386, 363, 363, 362, 387, 363, 362, 387, 363, 337, 410, 363, 337, 410, 361, 338, 411, 361, 338, 411, 363, 314, 411, 363, 314, 411, 363]"
sim1_2005,intermediate_case2,2,15,"[[7, 7], [4, 16], [16, 14], [8, 8], [4, 16], [15, 13], [8, 8], [12, 10], [15, 13], [8, 9], [12, 10], [16, 12], [8, 9], [12, 10], [16, 12], [9, 8], [12, 10], [17, 13], [9, 8], [13, 10], [17, 13], [9, 9], [13, 10], [18, 12], [9, 9], [14, 10], [18, 12], [8, 9], [14, 10], [17, 11], [8, 9], [12, 10], [17, 11], [7, 10], [12, 10], [16, 11], [7, 10], [12, 10], [16, 11], [6, 11], [12, 10], [16, 10], [6, 11], [11, 10], [16, 10]]","[150, 363, 327, 175, 363, 302, 175, 227, 302, 199, 227, 279, 199, 227, 279, 176, 227, 304, 176, 228, 304, 200, 228, 281, 200, 229, 281, 199, 229, 256, 199, 227, 256, 222, 227, 255, 222, 227, 255, 245, 227, 231, 245, 226, 231]"
sim1_2006,intermediate_case2,2,15,"[[2, 5], [13, 13], [21, 6], [2, 5], [12, 14], [22, 7], [17, 10], [12, 14], [22, 7], [17, 10], [13, 15], [22, 8], [18, 12], [13, 15], [22, 8], [18, 12], [12, 16], [21, 9], [16, 12], [12, 16], [21, 9], [16, 12], [11, 15], [20, 8], [16, 12], [11, 15], [20, 8], [16, 12], [12, 16], [21, 8], [16, 12], [12, 16], [21, 8], [16, 12], [13, 15], [20, 8], [16, 12], [13, 15], [20, 8], [16, 12], [13, 16], [21, 7], [17, 12], [13, 16], [21, 7]]","[97, 300, 140, 97, 323, 165, 232, 323, 165, 232, 348, 189, 281, 348, 189, 281, 371, 212, 279, 371, 212, 279, 346, 187, 279, 346, 187, 279, 371, 188, 279, 371, 188, 279, 348, 187, 279, 348, 187, 279, 372, 164, 280, 372, 164]"
sim1_2007,intermediate_case2,2,15,"[[5, 3], [13, 2], [7, 7], [4, 4], [13, 2], [6, 8], [4, 4], [5, 6], [6, 8], [3, 3], [5, 6], [5, 8], [3, 3], [4, 6], [5, 8], [4, 4], [4, 6], [6, 8], [4, 4], [5, 6], [6, 8], [4, 3], [5, 6], [5, 7], [4, 3], [4, 5], [5, 7], [3, 3], [4, 5], [5, 6], [3, 3], [4, 4], [5, 6], [2, 4], [4, 4], [4, 5], [2, 4], [3, 4], [4, 5], [1, 3], [3, 4], [3, 6], [1, 3], [2, 4], [3, 6]]","[52, 36, 150, 75, 36, 173, 75, 124, 173, 50, 124, 172, 50, 123, 172, 75, 123, 173, 75, 124, 173, 51, 124, 148, 51, 99, 148, 50, 99, 124, 50, 75, 124, 73, 75, 99, 73, 74, 99, 48, 74, 122, 48, 73, 122]"
sim1_2008,intermediate_case2,2,15,"[[7, 7], [14, 11], [4, 16], [8, 7], [14, 11], [5, 17], [8, 7], [6, 12], [5, 17], [7, 8], [6, 12], [6, 16], [7, 8], [6, 12], [6, 16], [6, 7], [6, 12], [6, 17], [6, 7], [6, 12], [6, 17], [5, 8], [6, 12], [5, 16], [5, 8], [5, 12], [5, 16], [6, 8], [5, 12], [4, 15], [6, 8], [5, 12], [4, 15], [6, 7], [5, 12], [3, 14], [6, 7], [4, 10], [3, 14], [6, 6], [4, 10], [4, 13], [6, 6], [5, 10], [4, 13]]","[150, 253, 363, 151, 253, 388, 151, 269, 388, 174, 269, 365, 174, 269, 365, 149, 269, 389, 149, 269, 389, 172, 269, 364, 172, 268, 364, 173, 268, 339, 173, 268, 339, 149, 268, 314, 149, 219, 314, 125, 219, 291, 125, 220, 291]"
sim1_2009,intermediate_case2,2,15,"[[2, 8], [13, 13], [14, 16], [3, 9], [13, 13], [13, 16], [3, 9], [8, 12], [13, 16], [4, 10], [8, 12], [14, 16], [4, 10], [9, 13], [14, 16], [3, 9], [9, 13], [15, 16], [3, 9], [9, 12], [15, 16], [2, 10], [9, 12], [14, 17], [2, 10], [8, 14], [14, 17], [3, 10], [8, 14], [13, 18], [3, 10], [8, 14], [13, 18], [4, 9], [8, 14], [12, 17], [4, 9], [8, 13], [12, 17], [4, 10], [8, 13], [13, 16], [4, 10], [8, 13], [13, 16]]","[169, 300, 373, 194, 300, 372, 194, 271, 372, 219, 271, 373, 219, 296, 373, 194, 296, 374, 194, 272, 374, 217, 272, 397, 217, 319, 397, 218, 319, 420, 218, 319, 420, 195, 319, 395, 195, 295, 395, 219, 295, 372, 219, 295, 372]"
