trial_id,mode,relpath_txt,n_agents,seq_len_T,xy_json,cell_json
3_12_1000,rulemap,rulemap/3_12_1000.txt,3,8,"[[6, 6], [2, 11], [9, 8], [5, 5], [1, 12], [10, 9], [5, 4], [1, 12], [11, 10], [5, 3], [1, 12], [12, 11], [5, 2], [1, 12], [12, 12], [5, 1], [1, 12], [12, 12], [5, 1], [1, 12], [12, 12], [5, 1], [1, 12], [12, 12]]","[125, 241, 176, 100, 264, 201, 76, 264, 226, 52, 264, 251, 28, 264, 275, 4, 264, 275, 4, 264, 275, 4, 264, 275]"
3_12_101,rulemap,rulemap/3_12_101.txt,3,11,"[[2, 2], [6, 6], [1, 5], [2, 1], [7, 6], [1, 6], [2, 1], [8, 6], [1, 7], [2, 1], [9, 6], [1, 8], [2, 1], [10, 6], [1, 9], [2, 1], [11, 6], [1, 10], [2, 1], [12, 6], [1, 11], [2, 1], [12, 6], [1, 12], [1, 1], [12, 6], [1, 12], [1, 1], [12, 6], [1, 12], [1, 1], [12, 6], [1, 12]]","[25, 125, 96, 1, 126, 120, 1, 127, 144, 1, 128, 168, 1, 129, 192, 1, 130, 216, 1, 131, 240, 1, 131, 264, 0, 131, 264, 0, 131, 264, 0, 131, 264]"
3_12_102,rulemap,rulemap/3_12_102.txt,3,10,"[[5, 10], [12, 4], [6, 6], [5, 11], [12, 4], [6, 5], [5, 12], [12, 4], [6, 4], [5, 12], [12, 4], [5, 3], [5, 12], [12, 4], [4, 2], [5, 12], [12, 4], [3, 1], [5, 12], [12, 4], [2, 1], [5, 12], [12, 4], [1, 1], [5, 12], [12, 4], [1, 1], [5, 12], [12, 4], [1, 1]]","[220, 83, 125, 244, 83, 101, 268, 83, 77, 268, 83, 52, 268, 83, 27, 268, 83, 2, 268, 83, 1, 268, 83, 0, 268, 83, 0, 268, 83, 0]"
3_12_103,rulemap,rulemap/3_12_103.txt,3,11,"[[6, 6], [6, 2], [11, 5], [6, 7], [6, 1], [12, 5], [6, 8], [6, 1], [12, 5], [6, 9], [5, 1], [12, 5], [6, 10], [4, 1], [12, 5], [6, 11], [3, 1], [12, 5], [6, 12], [2, 1], [12, 4], [6, 12], [1, 1], [12, 3], [6, 12], [1, 1], [12, 2], [6, 12], [1, 1], [12, 1], [6, 12], [1, 1], [12, 1]]","[125, 29, 106, 149, 5, 107, 173, 5, 107, 197, 4, 107, 221, 3, 107, 245, 2, 107, 269, 1, 83, 269, 0, 59, 269, 0, 35, 269, 0, 11, 269, 0, 11]"
3_12_104,rulemap,rulemap/3_12_104.txt,3,11,"[[12, 7], [6, 6], [7, 1], [12, 7], [6, 7], [7, 1], [12, 7], [5, 8], [7, 1], [12, 7], [4, 9], [7, 1], [12, 7], [3, 10], [7, 1], [12, 7], [2, 11], [6, 1], [12, 7], [1, 12], [5, 1], [12, 7], [1, 12], [4, 1], [12, 7], [1, 12], [3, 1], [12, 7], [1, 12], [2, 1], [12, 7], [1, 12], [1, 1]]","[155, 125, 6, 155, 149, 6, 155, 172, 6, 155, 195, 6, 155, 218, 6, 155, 241, 5, 155, 264, 4, 155, 264, 3, 155, 264, 2, 155, 264, 1, 155, 264, 0]"
3_12_105,rulemap,rulemap/3_12_105.txt,3,9,"[[1, 2], [4, 12], [6, 6], [1, 1], [4, 12], [7, 6], [1, 1], [4, 12], [8, 6], [1, 1], [3, 12], [9, 6], [1, 1], [2, 12], [10, 6], [1, 1], [1, 12], [11, 6], [1, 1], [1, 12], [12, 6], [1, 1], [1, 12], [12, 6], [1, 1], [1, 12], [12, 6]]","[24, 267, 125, 0, 267, 126, 0, 267, 127, 0, 266, 128, 0, 265, 129, 0, 264, 130, 0, 264, 131, 0, 264, 131, 0, 264, 131]"
3_12_106,rulemap,rulemap/3_12_106.txt,3,10,"[[6, 6], [8, 11], [7, 8], [6, 5], [8, 12], [7, 9], [6, 4], [8, 12], [6, 9], [6, 3], [9, 12], [5, 9], [6, 2], [10, 12], [4, 10], [6, 1], [11, 12], [3, 10], [6, 1], [12, 12], [2, 11], [6, 1], [12, 12], [1, 12], [6, 1], [12, 12], [1, 12], [6, 1], [12, 12], [1, 12]]","[125, 247, 174, 101, 271, 198, 77, 271, 197, 53, 272, 196, 29, 273, 219, 5, 274, 218, 5, 275, 241, 5, 275, 264, 5, 275, 264, 5, 275, 264]"
3_12_107,rulemap,rulemap/3_12_107.txt,3,8,"[[10, 12], [6, 6], [10, 3], [10, 12], [5, 7], [11, 2], [11, 12], [4, 7], [11, 1], [12, 12], [3, 7], [11, 1], [12, 12], [2, 7], [11, 1], [12, 12], [1, 7], [11, 1], [12, 12], [1, 7], [11, 1], [12, 12], [1, 7], [11, 1]]","[273, 125, 57, 273, 148, 34, 274, 147, 10, 275, 146, 10, 275, 145, 10, 275, 144, 10, 275, 144, 10, 275, 144, 10]"
3_12_108,rulemap,rulemap/3_12_108.txt,3,10,"[[4, 9], [8, 2], [6, 6], [3, 10], [8, 1], [7, 5], [2, 11], [8, 1], [7, 6], [1, 12], [8, 1], [8, 7], [1, 12], [8, 1], [9, 8], [1, 12], [8, 1], [10, 8], [1, 12], [8, 1], [11, 9], [1, 12], [8, 1], [12, 9], [1, 12], [8, 1], [12, 9], [1, 12], [8, 1], [12, 9]]","[195, 31, 125, 218, 7, 102, 241, 7, 126, 264, 7, 151, 264, 7, 176, 264, 7, 177, 264, 7, 202, 264, 7, 203, 264, 7, 203, 264, 7, 203]"
3_12_109,rulemap,rulemap/3_12_109.txt,3,9,"[[6, 6], [3, 1], [12, 3], [6, 7], [2, 1], [12, 3], [6, 8], [1, 1], [12, 2], [6, 9], [1, 1], [12, 1], [6, 10], [1, 1], [12, 1], [6, 11], [1, 1], [12, 1], [6, 12], [1, 1], [12, 1], [6, 12], [1, 1], [12, 1], [6, 12], [1, 1], [12, 1]]","[125, 2, 59, 149, 1, 59, 173, 0, 35, 197, 0, 11, 221, 0, 11, 245, 0, 11, 269, 0, 11, 269, 0, 11, 269, 0, 11]"
3_12_11,rulemap,rulemap/3_12_11.txt,3,8,"[[2, 12], [6, 6], [9, 12], [1, 12], [6, 5], [10, 12], [1, 12], [6, 4], [11, 12], [1, 12], [6, 3], [12, 12], [1, 12], [6, 2], [12, 12], [1, 12], [6, 1], [12, 12], [1, 12], [6, 1], [12, 12], [1, 12], [6, 1], [12, 12]]","[265, 125, 272, 264, 101, 273, 264, 77, 274, 264, 53, 275, 264, 29, 275, 264, 5, 275, 264, 5, 275, 264, 5, 275]"
3_12_110,rulemap,rulemap/3_12_110.txt,3,11,"[[10, 2], [6, 6], [4, 5], [11, 1], [7, 6], [3, 5], [12, 1], [8, 6], [2, 5], [12, 1], [9, 7], [1, 5], [12, 1], [9, 8], [1, 5], [12, 1], [10, 9], [1, 5], [12, 1], [10, 10], [1, 5], [12, 1], [11, 11], [1, 5], [12, 1], [11, 12], [1, 5], [12, 1], [12, 12], [1, 5], [12, 1], [12, 12], [1, 5]]","[33, 125, 99, 10, 126, 98, 11, 127, 97, 11, 152, 96, 11, 176, 96, 11, 201, 96, 11, 225, 96, 11, 250, 96, 11, 274, 96, 11, 275, 96, 11, 275, 96]"
3_12_111,rulemap,rulemap/3_12_111.txt,3,9,"[[1, 10], [2, 3], [6, 6], [1, 11], [1, 2], [7, 6], [1, 12], [1, 1], [8, 6], [1, 12], [1, 1], [9, 6], [1, 12], [1, 1], [10, 6], [1, 12], [1, 1], [11, 6], [1, 12], [1, 1], [12, 6], [1, 12], [1, 1], [12, 6], [1, 12], [1, 1], [12, 6]]","[216, 49, 125, 240, 24, 126, 264, 0, 127, 264, 0, 128, 264, 0, 129, 264, 0, 130, 264, 0, 131, 264, 0, 131, 264, 0, 131]"
3_12_112,rulemap,rulemap/3_12_112.txt,3,10,"[[6, 6], [5, 5], [2, 8], [7, 7], [4, 4], [1, 9], [8, 8], [4, 3], [1, 10], [9, 9], [4, 2], [1, 10], [10, 9], [4, 1], [1, 10], [11, 9], [4, 1], [1, 10], [12, 9], [4, 1], [1, 10], [12, 9], [4, 1], [1, 11], [12, 9], [4, 1], [1, 11], [12, 9], [4, 1], [1, 11]]","[125, 100, 169, 150, 75, 192, 175, 51, 216, 200, 27, 216, 201, 3, 216, 202, 3, 216, 203, 3, 216, 203, 3, 240, 203, 3, 240, 203, 3, 240]"
3_12_113,rulemap,rulemap/3_12_113.txt,3,10,"[[11, 5], [6, 6], [4, 11], [12, 5], [6, 5], [4, 12], [12, 5], [5, 4], [4, 12], [12, 5], [4, 3], [4, 12], [12, 5], [4, 2], [4, 12], [12, 5], [3, 1], [3, 12], [12, 5], [3, 1], [2, 12], [12, 5], [3, 1], [1, 12], [12, 5], [3, 1], [1, 12], [12, 5], [3, 1], [1, 12]]","[106, 125, 243, 107, 101, 267, 107, 76, 267, 107, 51, 267, 107, 27, 267, 107, 2, 266, 107, 2, 265, 107, 2, 264, 107, 2, 264, 107, 2, 264]"
