trial_id,mode,relpath_txt,n_agents,seq_len_T,xy_json,cell_json
3_12_1000,random,random/3_12_1000.txt,3,11,"[[6, 6], [10, 11], [11, 11], [5, 7], [11, 10], [10, 10], [4, 6], [10, 11], [11, 10], [3, 7], [11, 12], [10, 11], [4, 6], [12, 12], [11, 12], [3, 7], [11, 12], [10, 11], [4, 7], [12, 12], [10, 10], [3, 7], [12, 11], [11, 10], [3, 8], [11, 12], [12, 10], [2, 8], [10, 12], [11, 10], [2, 9], [11, 12], [12, 11]]","[125, 249, 250, 148, 226, 225, 123, 249, 226, 146, 274, 249, 123, 275, 274, 146, 274, 249, 147, 275, 225, 146, 251, 226, 170, 274, 227, 169, 273, 226, 193, 274, 251]"
3_12_101,random,random/3_12_101.txt,3,11,"[[5, 8], [6, 6], [12, 1], [6, 7], [5, 7], [12, 2], [7, 6], [6, 8], [12, 3], [8, 5], [7, 7], [11, 2], [8, 4], [7, 8], [12, 2], [9, 4], [6, 7], [12, 3], [8, 4], [5, 8], [12, 4], [9, 3], [4, 7], [11, 4], [10, 2], [4, 6], [11, 3], [11, 2], [3, 6], [12, 3], [12, 2], [4, 6], [12, 4]]","[172, 125, 11, 149, 148, 35, 126, 173, 59, 103, 150, 34, 79, 174, 35, 80, 149, 59, 79, 172, 83, 56, 147, 82, 33, 123, 58, 34, 122, 59, 35, 123, 83]"
3_12_102,random,random/3_12_102.txt,3,11,"[[6, 1], [4, 4], [6, 6], [5, 1], [5, 5], [6, 5], [4, 1], [5, 6], [7, 6], [3, 1], [4, 7], [7, 7], [2, 1], [3, 7], [6, 7], [1, 1], [3, 6], [5, 8], [2, 1], [4, 7], [6, 7], [1, 1], [3, 8], [7, 7], [2, 2], [2, 9], [7, 8], [3, 3], [1, 10], [8, 7], [2, 2], [1, 9], [9, 7]]","[5, 75, 125, 4, 100, 101, 3, 124, 126, 2, 147, 150, 1, 146, 149, 0, 122, 172, 1, 147, 149, 0, 170, 150, 25, 193, 174, 50, 216, 151, 25, 192, 152]"
3_12_103,random,random/3_12_103.txt,3,11,"[[6, 6], [10, 8], [7, 10], [7, 7], [10, 9], [7, 9], [7, 6], [9, 9], [6, 8], [8, 5], [9, 8], [7, 9], [9, 5], [9, 9], [7, 10], [10, 6], [10, 8], [6, 9], [11, 5], [11, 9], [5, 9], [11, 4], [12, 8], [5, 10], [10, 5], [11, 9], [5, 9], [11, 4], [11, 10], [4, 9], [12, 4], [11, 11], [5, 8]]","[125, 177, 222, 150, 201, 198, 126, 200, 173, 103, 176, 198, 104, 200, 222, 129, 177, 197, 106, 202, 196, 82, 179, 220, 105, 202, 196, 82, 226, 195, 83, 250, 172]"
3_12_104,random,random/3_12_104.txt,3,11,"[[2, 4], [6, 6], [2, 7], [3, 3], [7, 7], [2, 6], [2, 4], [8, 6], [2, 7], [3, 5], [9, 6], [3, 6], [2, 6], [9, 7], [2, 5], [3, 6], [8, 7], [1, 6], [2, 7], [9, 7], [1, 5], [3, 8], [10, 6], [2, 6], [2, 7], [11, 5], [3, 5], [2, 8], [12, 5], [3, 6], [1, 9], [12, 6], [2, 7]]","[73, 125, 145, 50, 150, 121, 73, 127, 145, 98, 128, 122, 121, 152, 97, 122, 151, 120, 145, 152, 96, 170, 129, 121, 145, 106, 98, 169, 107, 122, 192, 131, 145]"
3_12_105,random,random/3_12_105.txt,3,11,"[[12, 12], [11, 1], [6, 6], [11, 11], [10, 1], [7, 7], [11, 10], [10, 2], [7, 8], [12, 11], [10, 3], [6, 8], [11, 12], [9, 2], [5, 8], [11, 11], [9, 1], [6, 9], [12, 10], [10, 2], [7, 10], [12, 9], [9, 3], [8, 11], [12, 8], [10, 2], [7, 10], [11, 7], [9, 2], [7, 9], [12, 7], [10, 1], [7, 8]]","[275, 10, 125, 250, 9, 150, 226, 33, 174, 251, 57, 173, 274, 32, 172, 250, 8, 197, 227, 33, 222, 203, 56, 247, 179, 33, 222, 154, 32, 198, 155, 9, 174]"
3_12_106,random,random/3_12_106.txt,3,11,"[[6, 6], [7, 7], [1, 11], [7, 5], [8, 8], [1, 10], [8, 6], [9, 9], [1, 9], [9, 7], [9, 10], [1, 10], [8, 7], [9, 11], [2, 9], [9, 8], [10, 11], [2, 8], [8, 9], [10, 10], [1, 7], [7, 8], [10, 11], [1, 6], [6, 8], [11, 11], [1, 5], [6, 7], [12, 10], [1, 6], [5, 6], [12, 11], [1, 7]]","[125, 150, 240, 102, 175, 216, 127, 200, 192, 152, 224, 216, 151, 248, 193, 176, 249, 169, 199, 225, 144, 174, 249, 120, 173, 250, 96, 149, 227, 120, 124, 251, 144]"
3_12_107,random,random/3_12_107.txt,3,11,"[[9, 5], [6, 6], [1, 8], [8, 5], [6, 7], [2, 8], [7, 4], [5, 6], [3, 8], [6, 5], [4, 5], [2, 7], [5, 6], [3, 5], [3, 7], [5, 7], [2, 6], [4, 8], [6, 8], [1, 6], [4, 9], [5, 8], [1, 5], [3, 8], [5, 9], [2, 5], [2, 8], [6, 10], [3, 5], [3, 9], [5, 9], [4, 4], [2, 8]]","[104, 125, 168, 103, 149, 169, 78, 124, 170, 101, 99, 145, 124, 98, 146, 148, 121, 171, 173, 120, 195, 172, 96, 170, 196, 97, 169, 221, 98, 194, 196, 75, 169]"
3_12_108,random,random/3_12_108.txt,3,11,"[[4, 3], [10, 1], [6, 6], [5, 3], [9, 1], [5, 7], [5, 2], [8, 1], [4, 7], [4, 1], [9, 1], [3, 7], [3, 2], [8, 1], [2, 6], [3, 3], [7, 1], [1, 6], [4, 4], [8, 2], [2, 7], [5, 4], [8, 1], [2, 8], [4, 3], [9, 2], [3, 9], [5, 4], [8, 1], [2, 9], [5, 5], [9, 1], [2, 10]]","[51, 9, 125, 52, 8, 148, 28, 7, 147, 3, 8, 146, 26, 7, 121, 50, 6, 120, 75, 31, 145, 76, 7, 169, 51, 32, 194, 76, 7, 193, 100, 8, 217]"
3_12_109,random,random/3_12_109.txt,3,11,"[[6, 6], [6, 1], [2, 9], [6, 7], [7, 1], [1, 8], [7, 6], [8, 2], [1, 7], [8, 5], [7, 3], [2, 7], [9, 6], [8, 4], [1, 7], [8, 5], [9, 5], [2, 6], [8, 6], [10, 4], [1, 7], [9, 5], [9, 3], [1, 8], [9, 6], [10, 3], [1, 7], [8, 6], [9, 2], [2, 7], [8, 7], [8, 1], [1, 6]]","[125, 5, 193, 149, 6, 168, 126, 31, 144, 103, 54, 145, 128, 79, 144, 103, 104, 121, 127, 81, 144, 104, 56, 168, 128, 57, 144, 127, 32, 145, 151, 7, 120]"
