trial_id,mode,relpath_txt,n_agents,seq_len_T,xy_json,cell_json
5_24_1,intermediate_case1,intermediate_case1/5_24_1.txt,5,11,"[[12, 12], [6, 17], [18, 21], [5, 1], [18, 5], [12, 11], [5, 18], [17, 21], [4, 2], [17, 6], [11, 10], [6, 18], [17, 20], [3, 1], [16, 5], [12, 9], [6, 19], [18, 20], [3, 1], [17, 4], [13, 9], [7, 18], [19, 19], [4, 2], [18, 4], [13, 10], [6, 17], [18, 19], [3, 1], [17, 3], [14, 10], [5, 17], [18, 19], [2, 1], [16, 3], [13, 10], [4, 16], [17, 18], [2, 1], [15, 2], [13, 11], [4, 15], [17, 18], [1, 1], [14, 1], [12, 11], [4, 16], [16, 19], [1, 2], [13, 2], [11, 12], [4, 15], [15, 19], [2, 3], [13, 3]]","[275, 389, 497, 4, 113, 251, 412, 496, 27, 136, 226, 413, 472, 2, 111, 203, 437, 473, 2, 88, 204, 414, 450, 27, 89, 228, 389, 449, 2, 64, 229, 388, 449, 1, 63, 228, 363, 424, 1, 38, 252, 339, 424, 0, 13, 251, 363, 447, 24, 36, 274, 339, 446, 49, 60]"
5_24_10,intermediate_case1,intermediate_case1/5_24_10.txt,5,11,"[[16, 22], [4, 2], [14, 4], [21, 11], [12, 12], [15, 21], [5, 1], [14, 3], [21, 10], [12, 11], [14, 22], [4, 1], [13, 4], [21, 11], [11, 12], [13, 21], [5, 2], [13, 4], [20, 11], [10, 12], [14, 21], [4, 1], [13, 3], [19, 10], [9, 11], [15, 21], [4, 2], [14, 4], [20, 10], [10, 12], [14, 22], [3, 2], [13, 5], [20, 9], [9, 12], [13, 21], [4, 2], [13, 4], [21, 9], [10, 11], [14, 20], [3, 3], [13, 4], [20, 9], [9, 11], [15, 21], [2, 3], [13, 5], [19, 9], [8, 12], [14, 20], [1, 3], [12, 4], [20, 9], [8, 11]]","[519, 27, 85, 260, 275, 494, 4, 61, 236, 251, 517, 3, 84, 260, 274, 492, 28, 84, 259, 273, 493, 3, 60, 234, 248, 494, 27, 85, 235, 273, 517, 26, 108, 211, 272, 492, 27, 84, 212, 249, 469, 50, 84, 211, 248, 494, 49, 108, 210, 271, 469, 48, 83, 211, 247]"
5_24_2,intermediate_case1,intermediate_case1/5_24_2.txt,5,11,"[[24, 10], [12, 12], [5, 3], [12, 18], [13, 10], [23, 11], [13, 12], [5, 4], [12, 19], [13, 11], [23, 12], [13, 11], [5, 4], [13, 19], [14, 11], [24, 12], [13, 12], [6, 5], [13, 20], [15, 12], [24, 11], [14, 11], [7, 4], [14, 21], [16, 12], [24, 10], [13, 12], [7, 4], [13, 21], [15, 12], [24, 10], [12, 11], [7, 3], [14, 22], [16, 12], [23, 10], [11, 12], [6, 4], [15, 23], [16, 13], [22, 10], [10, 13], [5, 5], [16, 24], [16, 14], [23, 10], [9, 12], [5, 4], [16, 24], [16, 14], [22, 10], [10, 11], [5, 3], [17, 24], [17, 13]]","[239, 275, 52, 419, 228, 262, 276, 76, 443, 252, 286, 252, 76, 444, 253, 287, 276, 101, 468, 278, 263, 253, 78, 493, 279, 239, 276, 78, 492, 278, 239, 251, 54, 517, 279, 238, 274, 77, 542, 303, 237, 297, 100, 567, 327, 238, 272, 76, 567, 327, 237, 249, 52, 568, 304]"
5_24_3,intermediate_case1,intermediate_case1/5_24_3.txt,5,11,"[[1, 21], [14, 8], [12, 12], [23, 9], [13, 4], [2, 21], [13, 9], [12, 13], [23, 10], [13, 5], [3, 21], [13, 10], [13, 14], [22, 10], [13, 6], [2, 21], [14, 10], [13, 14], [21, 10], [12, 6], [1, 21], [13, 9], [12, 13], [21, 11], [11, 6], [1, 20], [14, 8], [12, 12], [22, 11], [12, 5], [1, 21], [13, 9], [11, 13], [22, 10], [11, 5], [1, 22], [13, 10], [11, 14], [21, 10], [10, 6], [2, 23], [12, 10], [11, 15], [20, 10], [9, 7], [3, 22], [11, 9], [11, 14], [19, 10], [8, 6], [4, 21], [10, 9], [11, 13], [20, 11], [9, 6]]","[480, 181, 275, 214, 84, 481, 204, 299, 238, 108, 482, 228, 324, 237, 132, 481, 229, 324, 236, 131, 480, 204, 299, 260, 130, 456, 181, 275, 261, 107, 480, 204, 298, 237, 106, 504, 228, 322, 236, 129, 529, 227, 346, 235, 152, 506, 202, 322, 234, 127, 483, 201, 298, 259, 128]"
5_24_4,intermediate_case1,intermediate_case1/5_24_4.txt,5,11,"[[18, 13], [3, 12], [23, 8], [12, 12], [17, 11], [17, 14], [2, 12], [22, 9], [11, 11], [16, 11], [16, 13], [3, 12], [22, 8], [12, 10], [17, 10], [15, 12], [2, 13], [21, 8], [11, 10], [16, 10], [16, 12], [1, 13], [21, 8], [12, 10], [17, 10], [16, 11], [1, 14], [21, 8], [11, 9], [16, 9], [16, 12], [2, 13], [22, 8], [11, 8], [17, 8], [15, 12], [3, 14], [22, 9], [10, 9], [16, 9], [16, 11], [4, 13], [23, 8], [10, 8], [17, 8], [16, 12], [3, 13], [22, 9], [10, 9], [16, 9], [17, 12], [3, 12], [23, 8], [10, 8], [17, 8]]","[305, 266, 190, 275, 256, 328, 265, 213, 250, 255, 303, 266, 189, 227, 232, 278, 289, 188, 226, 231, 279, 288, 188, 227, 232, 255, 312, 188, 202, 207, 279, 289, 189, 178, 184, 278, 314, 213, 201, 207, 255, 291, 190, 177, 184, 279, 290, 213, 201, 207, 280, 266, 190, 177, 184]"
5_24_5,intermediate_case1,intermediate_case1/5_24_5.txt,5,11,"[[9, 8], [19, 9], [18, 21], [2, 18], [12, 12], [8, 9], [19, 10], [17, 22], [2, 19], [11, 13], [9, 8], [20, 9], [18, 21], [3, 19], [12, 12], [9, 7], [21, 10], [19, 21], [4, 18], [13, 11], [9, 8], [22, 11], [20, 22], [5, 19], [14, 12], [10, 7], [22, 10], [21, 21], [4, 20], [14, 12], [9, 8], [23, 11], [21, 22], [5, 19], [15, 12], [10, 7], [22, 10], [21, 21], [6, 20], [16, 12], [11, 8], [22, 9], [22, 21], [6, 21], [17, 13], [10, 9], [23, 9], [22, 22], [5, 22], [16, 14], [9, 9], [22, 8], [21, 21], [6, 23], [16, 14]]","[176, 210, 497, 409, 275, 199, 234, 520, 433, 298, 176, 211, 497, 434, 275, 152, 236, 498, 411, 252, 176, 261, 523, 436, 277, 153, 237, 500, 459, 277, 176, 262, 524, 436, 278, 153, 237, 500, 461, 279, 178, 213, 501, 485, 304, 201, 214, 525, 508, 327, 200, 189, 500, 533, 327]"
5_24_6,intermediate_case1,intermediate_case1/5_24_6.txt,5,11,"[[12, 12], [6, 3], [9, 11], [13, 24], [22, 13], [11, 12], [5, 4], [8, 12], [12, 24], [21, 14], [10, 11], [4, 5], [7, 12], [11, 24], [20, 15], [9, 11], [5, 6], [7, 13], [12, 23], [21, 15], [8, 12], [6, 7], [7, 14], [11, 23], [20, 16], [9, 11], [7, 7], [8, 13], [10, 24], [20, 16], [9, 10], [6, 6], [7, 12], [11, 24], [20, 15], [10, 9], [7, 7], [8, 12], [12, 24], [21, 16], [11, 8], [6, 8], [8, 12], [11, 24], [20, 17], [12, 8], [6, 7], [9, 11], [12, 23], [21, 16], [13, 7], [7, 7], [10, 10], [13, 23], [22, 15]]","[275, 53, 248, 564, 309, 274, 76, 271, 563, 332, 249, 99, 270, 562, 355, 248, 124, 294, 539, 356, 271, 149, 318, 538, 379, 248, 150, 295, 561, 379, 224, 125, 270, 562, 355, 201, 150, 271, 563, 380, 178, 173, 271, 562, 403, 179, 149, 248, 539, 380, 156, 150, 225, 540, 357]"
5_24_7,intermediate_case1,intermediate_case1/5_24_7.txt,5,11,"[[6, 22], [12, 12], [10, 15], [18, 16], [23, 9], [5, 23], [13, 11], [10, 15], [19, 16], [24, 9], [4, 22], [14, 12], [10, 15], [19, 15], [24, 8], [5, 23], [15, 12], [11, 16], [19, 16], [24, 9], [5, 22], [14, 13], [10, 16], [20, 16], [24, 9], [4, 22], [14, 14], [9, 17], [21, 17], [24, 10], [5, 23], [15, 13], [10, 17], [20, 16], [24, 9], [6, 22], [16, 14], [11, 17], [21, 17], [24, 10], [6, 23], [15, 14], [10, 18], [20, 16], [23, 10], [7, 24], [16, 15], [11, 19], [19, 17], [23, 11], [7, 23], [15, 15], [10, 18], [20, 16], [23, 10]]","[509, 275, 345, 377, 214, 532, 252, 345, 378, 215, 507, 277, 345, 354, 191, 532, 278, 370, 378, 215, 508, 301, 369, 379, 215, 507, 325, 392, 404, 239, 532, 302, 393, 379, 215, 509, 327, 394, 404, 239, 533, 326, 417, 379, 238, 558, 351, 442, 402, 262, 534, 350, 417, 379, 238]"
5_24_8,intermediate_case1,intermediate_case1/5_24_8.txt,5,11,"[[4, 21], [6, 6], [12, 12], [4, 9], [2, 20], [3, 20], [5, 7], [11, 12], [3, 8], [1, 19], [3, 19], [4, 6], [10, 11], [3, 7], [1, 18], [2, 20], [5, 5], [10, 11], [4, 7], [2, 18], [3, 20], [5, 6], [11, 12], [3, 7], [2, 19], [2, 20], [6, 5], [11, 11], [4, 6], [3, 18], [1, 21], [7, 4], [11, 11], [4, 7], [3, 19], [1, 21], [7, 3], [10, 10], [3, 8], [2, 19], [2, 21], [8, 3], [11, 10], [3, 9], [3, 20], [3, 20], [7, 2], [11, 9], [2, 10], [2, 20], [2, 19], [8, 1], [11, 8], [1, 10], [1, 19]]","[483, 125, 275, 195, 457, 458, 148, 274, 170, 432, 434, 123, 249, 146, 408, 457, 100, 249, 147, 409, 458, 124, 274, 146, 433, 457, 101, 250, 123, 410, 480, 78, 250, 147, 434, 480, 54, 225, 170, 433, 481, 55, 226, 194, 458, 458, 30, 202, 217, 457, 433, 7, 178, 216, 432]"
5_24_9,intermediate_case1,intermediate_case1/5_24_9.txt,5,11,"[[7, 4], [4, 11], [6, 23], [12, 12], [5, 24], [8, 4], [5, 12], [7, 24], [13, 12], [6, 24], [8, 3], [4, 11], [6, 23], [13, 13], [5, 24], [8, 4], [3, 10], [5, 23], [13, 14], [4, 24], [9, 5], [2, 10], [5, 24], [13, 13], [4, 24], [9, 6], [2, 11], [5, 24], [12, 12], [3, 24], [8, 5], [3, 10], [5, 23], [12, 11], [3, 23], [9, 4], [4, 10], [6, 22], [11, 12], [3, 23], [9, 3], [3, 9], [5, 21], [12, 13], [3, 23], [9, 4], [2, 10], [4, 22], [12, 12], [2, 23], [10, 4], [2, 11], [5, 23], [11, 13], [2, 24]]","[78, 243, 533, 275, 556, 79, 268, 558, 276, 557, 55, 243, 533, 300, 556, 79, 218, 532, 324, 555, 104, 217, 556, 300, 555, 128, 241, 556, 275, 554, 103, 218, 532, 251, 530, 80, 219, 509, 274, 530, 56, 194, 484, 299, 530, 80, 217, 507, 275, 529, 81, 241, 532, 298, 553]"
