trial_id,mode,relpath_txt,n_agents,seq_len_T,xy_json,cell_json
5_24_1,intermediate_case2,intermediate_case2/5_24_1.txt,5,11,"[[12, 12], [10, 15], [8, 10], [18, 1], [14, 7], [13, 11], [10, 14], [9, 11], [17, 2], [13, 7], [12, 11], [10, 13], [10, 12], [18, 3], [14, 8], [11, 10], [9, 13], [10, 12], [19, 3], [15, 8], [10, 10], [10, 13], [10, 12], [20, 3], [15, 8], [10, 11], [10, 12], [10, 12], [19, 2], [15, 7], [10, 12], [10, 11], [10, 12], [20, 3], [15, 8], [11, 12], [11, 12], [11, 12], [21, 4], [16, 8], [10, 12], [10, 11], [10, 12], [22, 3], [16, 8], [11, 11], [9, 10], [10, 11], [22, 4], [16, 8], [10, 11], [10, 9], [10, 10], [21, 5], [16, 8]]","[275, 345, 223, 17, 157, 252, 321, 248, 40, 156, 251, 297, 273, 65, 181, 226, 296, 273, 66, 182, 225, 297, 273, 67, 182, 249, 273, 273, 42, 158, 273, 249, 273, 67, 182, 274, 274, 274, 92, 183, 273, 249, 273, 69, 183, 250, 224, 249, 93, 183, 249, 201, 225, 116, 183]"
5_24_10,intermediate_case2,intermediate_case2/5_24_10.txt,5,11,"[[22, 15], [24, 9], [5, 17], [6, 10], [12, 12], [21, 16], [23, 10], [6, 16], [6, 9], [11, 13], [21, 17], [22, 10], [7, 15], [7, 8], [10, 12], [22, 16], [23, 9], [8, 14], [7, 7], [9, 11], [23, 16], [23, 8], [9, 13], [8, 8], [9, 11], [24, 16], [23, 9], [10, 13], [8, 9], [9, 11], [24, 17], [24, 10], [11, 14], [7, 8], [9, 11], [23, 18], [23, 9], [12, 14], [7, 7], [10, 11], [22, 18], [24, 8], [13, 13], [8, 6], [11, 10], [22, 19], [24, 8], [14, 14], [7, 5], [11, 10], [23, 19], [23, 9], [15, 14], [8, 5], [12, 10]]","[357, 215, 388, 221, 275, 380, 238, 365, 197, 298, 404, 237, 342, 174, 273, 381, 214, 319, 150, 248, 382, 190, 296, 175, 248, 383, 214, 297, 199, 248, 407, 239, 322, 174, 248, 430, 214, 323, 150, 249, 429, 191, 300, 127, 226, 453, 191, 325, 102, 226, 454, 214, 326, 103, 227]"
5_24_2,intermediate_case2,intermediate_case2/5_24_2.txt,5,11,"[[18, 8], [12, 12], [5, 16], [7, 17], [3, 1], [19, 9], [11, 11], [6, 15], [7, 16], [4, 2], [18, 10], [10, 10], [7, 14], [7, 17], [5, 3], [17, 10], [10, 9], [8, 13], [8, 17], [6, 4], [18, 10], [11, 9], [9, 12], [9, 18], [7, 5], [19, 11], [11, 8], [10, 11], [9, 17], [8, 6], [18, 12], [12, 8], [11, 10], [9, 18], [9, 7], [18, 11], [11, 8], [12, 10], [8, 18], [10, 8], [19, 10], [10, 9], [13, 10], [9, 17], [11, 9], [20, 11], [11, 9], [14, 10], [8, 17], [11, 10], [20, 12], [10, 9], [15, 11], [7, 16], [11, 11]]","[185, 275, 364, 390, 2, 210, 250, 341, 366, 27, 233, 225, 318, 390, 52, 232, 201, 295, 391, 77, 233, 202, 272, 416, 102, 258, 178, 249, 392, 127, 281, 179, 226, 416, 152, 257, 178, 227, 415, 177, 234, 201, 228, 392, 202, 259, 202, 229, 391, 226, 283, 201, 254, 366, 250]"
5_24_3,intermediate_case2,intermediate_case2/5_24_3.txt,5,11,"[[15, 20], [23, 15], [12, 12], [13, 10], [17, 2], [14, 20], [24, 14], [13, 13], [14, 10], [16, 3], [13, 21], [23, 15], [14, 14], [13, 10], [15, 4], [12, 21], [22, 16], [15, 15], [14, 10], [15, 5], [13, 20], [23, 15], [16, 16], [14, 11], [15, 6], [12, 21], [22, 16], [17, 17], [15, 11], [16, 7], [12, 20], [23, 16], [18, 18], [16, 12], [17, 8], [13, 21], [24, 15], [19, 18], [16, 11], [18, 9], [12, 22], [24, 14], [18, 18], [16, 12], [17, 10], [11, 22], [24, 13], [18, 18], [16, 11], [17, 11], [10, 22], [24, 12], [17, 17], [17, 10], [17, 12]]","[470, 358, 275, 228, 40, 469, 335, 300, 229, 63, 492, 358, 325, 228, 86, 491, 381, 350, 229, 110, 468, 358, 375, 253, 134, 491, 381, 400, 254, 159, 467, 382, 425, 279, 184, 492, 359, 426, 255, 209, 515, 335, 425, 279, 232, 514, 311, 425, 255, 256, 513, 287, 400, 232, 280]"
5_24_4,intermediate_case2,intermediate_case2/5_24_4.txt,5,11,"[[16, 16], [11, 9], [8, 16], [6, 6], [14, 2], [16, 15], [11, 8], [9, 15], [7, 7], [13, 3], [15, 15], [11, 9], [10, 14], [6, 8], [12, 4], [16, 16], [12, 9], [11, 13], [6, 7], [11, 5], [15, 15], [13, 8], [12, 12], [5, 7], [10, 6], [14, 15], [13, 7], [13, 11], [6, 8], [10, 7], [14, 16], [14, 8], [14, 12], [5, 7], [10, 8], [15, 15], [13, 9], [14, 12], [6, 7], [10, 9], [16, 14], [13, 8], [15, 11], [7, 7], [11, 9], [17, 14], [13, 7], [15, 11], [8, 7], [12, 9], [17, 13], [12, 6], [15, 10], [7, 6], [11, 8]]","[375, 202, 367, 125, 37, 351, 178, 344, 150, 60, 350, 202, 321, 173, 83, 375, 203, 298, 149, 106, 350, 180, 275, 148, 129, 349, 156, 252, 173, 153, 373, 181, 277, 148, 177, 350, 204, 277, 149, 201, 327, 180, 254, 150, 202, 328, 156, 254, 151, 203, 304, 131, 230, 126, 178]"
5_24_5,intermediate_case2,intermediate_case2/5_24_5.txt,5,11,"[[4, 23], [16, 8], [20, 4], [17, 10], [12, 12], [5, 22], [15, 8], [19, 5], [16, 10], [13, 11], [4, 21], [14, 7], [18, 6], [15, 9], [14, 10], [3, 22], [13, 8], [17, 7], [14, 9], [15, 9], [4, 22], [14, 9], [16, 8], [13, 9], [15, 9], [4, 23], [13, 10], [15, 9], [13, 8], [14, 9], [5, 24], [12, 11], [14, 10], [14, 7], [14, 9], [4, 23], [11, 11], [13, 11], [15, 8], [14, 10], [5, 23], [10, 10], [12, 12], [15, 7], [14, 10], [6, 23], [10, 9], [11, 13], [15, 6], [13, 10], [5, 22], [9, 10], [10, 14], [16, 7], [13, 11]]","[531, 183, 91, 232, 275, 508, 182, 114, 231, 252, 483, 157, 137, 206, 229, 506, 180, 160, 205, 206, 507, 205, 183, 204, 206, 531, 228, 206, 180, 205, 556, 251, 229, 157, 205, 531, 250, 252, 182, 229, 532, 225, 275, 158, 229, 533, 201, 298, 134, 228, 508, 224, 321, 159, 252]"
5_24_6,intermediate_case2,intermediate_case2/5_24_6.txt,5,11,"[[12, 12], [11, 21], [21, 23], [3, 24], [23, 18], [13, 13], [12, 20], [20, 22], [3, 23], [22, 19], [12, 12], [11, 19], [19, 21], [3, 22], [21, 20], [12, 11], [12, 20], [18, 20], [2, 23], [20, 21], [11, 11], [13, 19], [17, 19], [1, 24], [19, 22], [11, 12], [13, 20], [16, 18], [2, 24], [18, 22], [12, 12], [13, 21], [15, 17], [1, 23], [17, 21], [13, 13], [14, 20], [14, 17], [1, 23], [16, 20], [13, 14], [14, 21], [14, 18], [1, 24], [15, 21], [12, 14], [14, 22], [13, 18], [1, 24], [14, 21], [13, 15], [15, 21], [14, 18], [1, 24], [13, 22]]","[275, 490, 548, 554, 430, 300, 467, 523, 530, 453, 275, 442, 498, 506, 476, 251, 467, 473, 529, 499, 250, 444, 448, 552, 522, 274, 468, 423, 553, 521, 275, 492, 398, 528, 496, 300, 469, 397, 528, 471, 324, 493, 421, 552, 494, 323, 517, 420, 552, 493, 348, 494, 421, 552, 516]"
5_24_7,intermediate_case2,intermediate_case2/5_24_7.txt,5,11,"[[22, 6], [12, 12], [18, 24], [17, 24], [16, 7], [22, 7], [13, 13], [18, 23], [16, 23], [17, 8], [23, 7], [12, 14], [18, 22], [16, 22], [17, 9], [23, 8], [12, 15], [18, 21], [15, 21], [17, 10], [24, 7], [11, 14], [18, 20], [16, 21], [17, 11], [24, 7], [12, 13], [19, 19], [17, 22], [18, 12], [24, 8], [11, 13], [18, 18], [17, 23], [18, 13], [24, 9], [11, 14], [18, 17], [16, 22], [17, 14], [24, 8], [12, 13], [19, 16], [17, 23], [18, 15], [24, 9], [11, 12], [18, 15], [18, 23], [18, 16], [24, 8], [10, 12], [18, 14], [18, 24], [18, 17]]","[141, 275, 569, 568, 159, 165, 300, 545, 543, 184, 166, 323, 521, 519, 208, 190, 347, 497, 494, 232, 167, 322, 473, 495, 256, 167, 299, 450, 520, 281, 191, 298, 425, 544, 305, 215, 322, 401, 519, 328, 191, 299, 378, 544, 353, 215, 274, 353, 545, 377, 191, 273, 329, 569, 401]"
5_24_8,intermediate_case2,intermediate_case2/5_24_8.txt,5,11,"[[21, 12], [21, 5], [12, 12], [8, 15], [8, 12], [20, 12], [22, 6], [13, 11], [7, 14], [9, 13], [19, 13], [22, 5], [14, 10], [6, 14], [10, 12], [20, 13], [21, 5], [15, 9], [6, 13], [11, 11], [19, 12], [20, 6], [16, 9], [5, 13], [11, 11], [18, 11], [21, 6], [17, 9], [4, 14], [11, 12], [17, 10], [22, 7], [18, 9], [3, 15], [11, 12], [17, 9], [22, 6], [19, 8], [2, 14], [11, 11], [16, 10], [23, 7], [20, 9], [1, 14], [11, 12], [16, 9], [23, 6], [20, 8], [1, 13], [10, 11], [16, 8], [23, 7], [20, 8], [1, 13], [10, 11]]","[284, 116, 275, 343, 271, 283, 141, 252, 318, 296, 306, 117, 229, 317, 273, 307, 116, 206, 293, 250, 282, 139, 207, 292, 250, 257, 140, 208, 315, 274, 232, 165, 209, 338, 274, 208, 141, 186, 313, 250, 231, 166, 211, 312, 274, 207, 142, 187, 288, 249, 183, 166, 187, 288, 249]"
5_24_9,intermediate_case2,intermediate_case2/5_24_9.txt,5,11,"[[13, 2], [24, 16], [4, 1], [12, 12], [20, 7], [13, 3], [24, 16], [5, 2], [13, 11], [19, 7], [13, 4], [24, 15], [6, 3], [13, 12], [18, 8], [14, 3], [23, 16], [7, 4], [14, 11], [17, 8], [15, 2], [22, 17], [8, 5], [15, 11], [16, 8], [16, 3], [22, 16], [9, 6], [16, 10], [15, 8], [15, 3], [23, 17], [10, 7], [15, 9], [14, 8], [14, 3], [23, 16], [11, 8], [14, 8], [13, 8], [15, 4], [22, 15], [12, 9], [15, 7], [14, 8], [14, 3], [21, 14], [13, 9], [15, 6], [14, 8], [13, 3], [22, 13], [14, 8], [15, 5], [15, 7]]","[36, 383, 3, 275, 163, 60, 383, 28, 252, 162, 84, 359, 53, 276, 185, 61, 382, 78, 253, 184, 38, 405, 103, 254, 183, 63, 381, 128, 231, 182, 62, 406, 153, 206, 181, 61, 382, 178, 181, 180, 86, 357, 203, 158, 181, 61, 332, 204, 134, 181, 60, 309, 181, 110, 158]"
