Maze:
######################################
#                                    #
#                                    #
#                                    #
#                                    #
#                                    #
#     ##########################     #
#     #                        #     #
#     #                        #     #
#     #                        #     #
#     #                        #     #
#     #                        #     #
#     #                        #     #
#     #                        #     #
#     #                        #     #
#     #                        #     #
#     #            A           #     #
#     #                        #     #
#     #                        #     #
#     #            S           #     #
#     #                        #     #
#     #                        #     #
#     #                        #     #
#     #                        #     #
#     #                        #     #
#     #                        #     #
#     #                        #     #
#     #                        #     #
#     #                        #     #
#     #          B             #     #
#     #                        #     #
#     ##########################     #
#                                    #
#                                    #
#                                    #
#                                    #
#                                    #
######################################
[[13. 13.]
 [13. 10.]
 [11. 23.]
 [13. 12.]
 [13. 11.]
 [10. 23.]
 [13. 12.]
 [13. 11.]
 [11. 23.]
 [13. 12.]
 [13. 10.]
 [11. 23.]
 [13. 12.]
 [12. 10.]
 [11. 23.]
 [12. 12.]
 [13. 10.]
 [11. 22.]
 [13. 12.]
 [13. 10.]
 [11. 22.]
 [14. 12.]
 [14. 10.]
 [11. 21.]
 [14. 12.]
 [15. 10.]
 [11. 20.]
 [14. 12.]
 [14. 10.]
 [11. 20.]
 [14. 12.]
 [14.  9.]
 [11. 20.]
 [15. 12.]
 [14.  8.]
 [11. 20.]
 [14. 12.]
 [13.  8.]
 [10. 20.]
 [15. 12.]
 [12.  8.]
 [11. 20.]
 [15. 11.]
 [13.  8.]
 [10. 20.]
 [15. 11.]
 [13.  7.]
 [10. 20.]]
